Time (ps),Total Energy (eV),Kinetic Energy (eV),Potential Energy (eV),VACF
2.58,-0.722125060527,0.00588865102847,-0.728013711555,65.5760889307
2.59,-0.722125083715,0.00597034184248,-0.728095425558,66.2193115976
2.6,-0.722125105522,0.00604980722369,-0.728174912745,66.86789622
2.61,-0.722125125688,0.00612670737551,-0.728251833064,67.5211937618
2.62,-0.722125143965,0.00620072935365,-0.728325873318,68.1785106176
2.63,-0.722125160113,0.00627159101147,-0.728396751125,68.8391154076
2.64,-0.722125173911,0.00633904474818,-0.728464218659,69.50224637
2.65,-0.722125185152,0.00640288100753,-0.72852806616,70.1671192933
2.66,-0.722125193655,0.00646293147406,-0.728588125129,70.832935921
2.67,-0.722125199259,0.00651907191318,-0.728644271173,71.4988927542
2.68,-0.722125201837,0.00657122460266,-0.72869642644,72.1641901665
2.69,-0.72212520129,0.00661936030401,-0.728744561594,72.8280417379
2.7,-0.722125197553,0.00666349972564,-0.728788697279,73.4896837091
2.71,-0.722125190602,0.00670371443269,-0.728828905035,74.1483844452
2.72,-0.722125180448,0.00674012716416,-0.728865307612,74.803453799
2.73,-0.722125167146,0.00677291152356,-0.728898078669,75.4542522525
2.74,-0.722125150791,0.00680229101688,-0.728927441808,76.1001997164
2.75,-0.722125131524,0.00682853742033,-0.728953668945,76.7407838657
2.76,-0.722125109527,0.00685196846956,-0.728977077997,77.3755678858
2.77,-0.722125085024,0.00687294487295,-0.728998029897,78.0041975121
2.78,-0.722125058281,0.00689186666273,-0.729016924944,78.6264072438
2.79,-0.722125029601,0.0069091689096,-0.729034198511,79.2420256245
2.8,-0.722124999323,0.00692531683894,-0.729050316162,79.8509794874
2.81,-0.722124967819,0.00694080039921,-0.729065768218,80.4532970754
2.82,-0.722124935484,0.00695612834495,-0.729081063829,81.0491099569
2.83,-0.722124902736,0.00697182190899,-0.729096724645,81.6386536741
2.84,-0.722124870011,0.00698840814892,-0.72911327816,82.2222670706
2.85,-0.722124837749,0.00700641306284,-0.729131250812,82.8003902597
2.86,-0.722124806396,0.00702635457722,-0.729151160973,83.3735611913
2.87,-0.722124776388,0.00704873551633,-0.729173511905,83.9424107386
